Iteration	Posterior	Likelihood	Prior	lambda[1]	lambda[2]	lambda[3]	lambda[4]	lambda[5]	lambda[6]	lambda[7]	lambda[8]	lambda[9]	lambda[10]	lambda[11]	lambda[12]	lambda[13]	lambda[14]	lambda[15]	lambda[16]	lambda[17]	lambda[18]	lambda[19]	lambda[20]	lambda[21]	lambda[22]	lambda[23]	lambda[24]	lambda[25]	lambda[26]	lambda[27]	lambda[28]	lambda[29]	lambda[30]	lambda[31]	lambda[32]	lambda[33]	lambda[34]	lambda[35]	lambda[36]	lambda[37]	lambda[38]	lambda[39]	lambda[40]	lambda[41]	lambda[42]	lambda[43]	lambda[44]	lambda[45]	lambda[46]	lambda[47]	lambda[48]	lambda[49]	lambda[50]	lambda[51]	lambda[52]	lambda[53]	lambda[54]	lambda[55]	lambda[56]	lambda[57]	lambda[58]	lambda[59]	lambda[60]	lambda[61]	lambda[62]	lambda[63]	lambda[64]	lambda[65]	lambda[66]	lambda[67]	lambda[68]	lambda[69]	lambda[70]	lambda[71]	lambda[72]	lambda[73]	lambda[74]	lambda[75]	lambda[76]	lambda[77]	lambda[78]	lambda[79]	lambda[80]	lambda[81]	lambda[82]	lambda[83]	lambda[84]	lambda[85]	lambda[86]	lambda[87]	lambda[88]	lambda[89]	lambda[90]	lambda[91]	lambda[92]	lambda[93]	lambda[94]	lambda[95]	lambda[96]	lambda[97]	lambda[98]	lambda[99]	lambda[100]	lambda[101]	lambda[102]	lambda[103]	lambda[104]	lambda[105]	lambda[106]	lambda[107]	lambda[108]	lambda[109]	lambda[110]	lambda[111]	lambda[112]	lambda[113]	lambda[114]	lambda[115]	lambda[116]	lambda[117]	lambda[118]	lambda[119]	lambda[120]	lambda[121]	lambda[122]	lambda[123]	lambda[124]	lambda[125]	lambda[126]	lambda[127]	m_w[1][1]	m_w[1][2]	m_w[1][3]	m_w[1][4]	m_w[1][5]	m_w[1][6]	m_w[1][7]	mu[1]	mu[2]	mu[3]	mu[4]	mu[5]	mu[6]	mu[7]	mu[8]	mu[9]	mu[10]	mu[11]	mu[12]	mu[13]	mu[14]	mu[15]	mu[16]	mu[17]	mu[18]	mu[19]	mu[20]	mu[21]	mu[22]	mu[23]	mu[24]	mu[25]	mu[26]	mu[27]	mu[28]	mu[29]	mu[30]	mu[31]	mu[32]	mu[33]	mu[34]	mu[35]	mu[36]	mu[37]	mu[38]	mu[39]	mu[40]	mu[41]	mu[42]	mu[43]	mu[44]	mu[45]	mu[46]	mu[47]	mu[48]	mu[49]	mu[50]	mu[51]	mu[52]	mu[53]	mu[54]	mu[55]	mu[56]	mu[57]	mu[58]	mu[59]	mu[60]	mu[61]	mu[62]	mu[63]	mu[64]	mu[65]	mu[66]	mu[67]	mu[68]	mu[69]	mu[70]	mu[71]	mu[72]	mu[73]	mu[74]	mu[75]	mu[76]	mu[77]	mu[78]	mu[79]	mu[80]	mu[81]	mu[82]	mu[83]	mu[84]	mu[85]	mu[86]	mu[87]	mu[88]	mu[89]	mu[90]	mu[91]	mu[92]	mu[93]	mu[94]	mu[95]	mu[96]	mu[97]	mu[98]	mu[99]	mu[100]	mu[101]	mu[102]	mu[103]	mu[104]	mu[105]	mu[106]	mu[107]	mu[108]	mu[109]	mu[110]	mu[111]	mu[112]	mu[113]	mu[114]	mu[115]	mu[116]	mu[117]	mu[118]	mu[119]	mu[120]	mu[121]	mu[122]	mu[123]	mu[124]	mu[125]	mu[126]	mu[127]	phi_b[1]	phi_b[2]	phi_d[1]	phi_d[2]	phi_e[1]	phi_e[2]	phi_w[1]	phi_w[2]	r_e[1]	r_e[2]	r_e[3]	r_e[4]	r_e[5]	r_e[6]	r_e[7]	rho_b	rho_d	rho_e	rho_w	sigma_b[1]	sigma_b[2]	sigma_d[1]	sigma_d[2]	sigma_e[1]	sigma_e[2]	sigma_w[1]	sigma_w[2]
9700	-389.4377	-368.0631	-21.37462	0.63019	0.628476	0.626256	0.627665	0.631554	0.628153	0.628436	1.42647	1.45369	1.50045	2.21009	2.33255	1.66951	1.37505	1.38846	1.41979	2.053	1.4943	1.65873	1.44425	1.76515	1.50144	1.9357	2.33883	1.64333	1.57966	1.93057	1.49865	2.18467	2.67935	2.47056	2.53663	2.09078	2.11551	2.13985	2.52268	2.56965	2.40929	2.2519	2.19395	2.27135	2.56806	2.7472	2.37942	2.16296	2.22031	2.17659	2.54681	2.58326	2.41535	2.51985	2.74242	2.92172	2.44166	2.42092	2.52497	2.37698	2.69916	2.3595	2.52675	2.26589	2.38447	2.3643	3.23487	2.85089	3.18873	3.11417	3.15712	2.97863	3.35705	3.18401	3.28413	2.90749	2.89202	2.94022	3.20693	3.29309	3.15051	3.19746	3.5461	3.33752	3.43296	3.13089	3.07335	3.13513	3.36926	3.45452	3.28496	3.19888	3.07762	3.17771	3.32639	3.48698	3.16708	3.07241	3.15824	3.05776	3.3174	3.91015	4.06935	3.69351	4.01423	3.93101	4.00485	4.25825	3.87865	4.19011	4.09476	4.16863	3.97283	4.30295	4.10164	4.21944	3.90528	3.84654	3.92227	4.1305	4.23903	4.06923	4.86453	5.05719	5.18896	4.78553	5.12753	5.00727	5.11218	6.19874	0.936481	0.933934	0.930635	0.932729	0.938508	0.933455	0.933874	0.116603	0.130547	0.151188	0.13773	0.106609	0.133357	0.130894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.917905	0.864742	-0.197537	-0.212704	1.5855	-0.622377	-0.0382213	0.0953069	0.116603	0.130547	0.151188	0.13773	0.106609	0.133357	0.130894	0.06359833	0.06642941	0.4647312	0.6286735	-0.377111	-0.801104	0.454401	-0.911129	-0.00448704	-1.4474	1.0649	-1.1227
9800	-390.9583	-365.9595	-24.99882	0.677206	0.579346	0.47299	0.538015	0.766441	0.562542	0.577223	1.33202	1.22476	1.12568	1.28152	1.18305	1.08153	1.52136	1.42278	1.3151	1.37166	1.31332	1.21259	1.1103	1.17002	1.40242	1.32243	1.22223	1.12109	1.18709	1.41172	1.2132	1.84122	1.89797	1.79372	1.69497	2.13807	2.03059	1.93175	2.08685	1.98835	1.88396	1.9289	1.82418	1.72424	1.88228	1.78276	1.68085	2.11849	2.0188	1.9139	1.97195	1.93806	1.83403	1.73434	1.89543	1.79605	1.69485	2.12744	2.02799	1.9238	1.98517	1.92436	1.82384	1.72226	1.78511	2.01357	2.41508	2.65349	2.70946	2.60421	2.50549	2.44564	2.50305	2.39955	2.30009	2.74092	2.63529	2.53571	2.69233	2.59305	2.48946	2.45505	2.51483	2.41182	2.31248	2.74964	2.64454	2.54513	2.70403	2.60487	2.50177	2.54423	2.44094	2.34077	2.50154	2.40164	2.30032	2.7339	2.63391	2.53052	2.5911	3.24436	3.03807	3.27605	3.33193	3.22769	3.12827	3.04916	3.28451	3.34251	3.2387	3.13938	3.07909	3.13811	3.03577	2.93582	3.37312	3.26903	3.16901	3.32779	3.228	3.12558	3.89873	3.90836	3.70375	3.93997	3.99675	3.89397	3.79391	4.61533	0.531956	0.455085	0.371541	0.422619	0.602051	0.441885	0.453417	0.0870649	0.0900691	0.0941286	0.0915297	0.0847522	0.0906471	0.090141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0685042	0.0712121	-0.523555	0.752883	0.476158	-0.563531	-2.19071	-0.217022	0.0870649	0.0900691	0.0941286	0.0915297	0.0847522	0.0906471	0.090141	0.01540755	0.3086637	0.2481197	0.5898679	1.22536	1.83625	1.31526	-2.04869	-0.700444	-0.396449	0.130838	-0.748919
9900	-387.5968	-365.8995	-21.69734	0.501251	0.476039	0.445159	0.46453	0.522204	0.471428	0.475461	1.19689	1.14622	1.09685	1.04527	1.01458	1.03883	1.29998	1.25527	1.19175	1.07521	1.15255	1.07921	1.12088	1.05063	1.1711	1.07376	1.02526	1.05493	1.0895	1.09536	1.12418	1.71812	1.59386	1.59544	1.55927	1.87351	1.81414	1.76606	1.65862	1.62635	1.62981	1.70597	1.70915	1.64242	1.6093	1.56567	1.59441	1.80127	1.73734	1.73975	1.6368	1.61717	1.62384	1.57232	1.59568	1.55186	1.59103	1.69162	1.64383	1.65145	1.62328	1.66317	1.59783	1.6444	1.62703	1.68372	2.15035	2.40619	2.22867	2.22299	2.18602	2.2712	2.15702	2.17035	2.12324	2.38148	2.36988	2.30669	2.23038	2.18711	2.20201	2.17468	2.12387	2.14112	2.09484	2.25787	2.25646	2.20493	2.1944	2.15231	2.17162	2.19587	2.22016	2.15481	2.16956	2.11644	2.16196	2.28166	2.22098	2.24588	2.19614	2.82548	2.75137	2.99259	2.82448	2.83368	2.78538	2.70296	2.85663	2.7683	2.78144	2.73465	2.79246	2.72224	2.75393	2.69671	2.8692	2.88684	2.82144	2.80292	2.75054	2.78395	3.49201	3.41408	3.36651	3.54218	3.42684	3.4585	3.39879	4.18451	0.325249	0.30889	0.288853	0.301422	0.338845	0.305898	0.308515	0.0191106	0.0170736	0.0147473	0.016185	0.0208983	0.0167145	0.0170284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.537309	0.583481	-0.622663	1.09615	-1.58204	1.02581	-0.724384	0.689153	0.0191106	0.0170736	0.0147473	0.016185	0.0208983	0.0167145	0.0170284	0.02917094	0.5190954	0.05013439	0.4788816	0.811449	-0.718076	-0.559152	-0.73159	-0.086819	-0.777584	0.435227	-1.49576
10000	-391.3502	-366.3644	-24.9858	0.56443	0.518417	0.464181	0.497928	0.603811	0.51017	0.517381	1.71262	1.62742	1.54163	1.42853	1.36884	1.43652	1.88041	1.80713	1.70502	1.48944	1.64075	1.50805	1.5803	1.45336	1.67607	1.48914	1.38765	1.46601	1.52829	1.52995	1.58934	2.43923	2.21791	2.22512	2.15556	2.6981	2.60261	2.52199	2.34735	2.28506	2.29219	2.42296	2.42365	2.30929	2.24505	2.15725	2.2247	2.59001	2.48188	2.47889	2.29704	2.26209	2.27748	2.17927	2.21327	2.12743	2.2148	2.40846	2.31711	2.33123	2.26639	2.34697	2.22388	2.31258	2.28034	2.38553	3.03719	3.47111	3.19285	3.17828	3.10812	3.24372	3.04111	3.07084	2.98026	3.44111	3.41413	3.30889	3.18487	3.10037	3.13021	3.08049	2.96947	3.01077	2.92283	3.24391	3.23535	3.14149	3.10889	3.02739	3.06964	3.11595	3.1585	3.04087	3.06137	2.95886	3.05077	3.27697	3.16589	3.20747	3.11087	4.1412	3.98862	4.40393	4.13119	4.14587	4.05454	3.89228	4.19323	4.01848	4.04445	3.95623	4.06304	3.92276	3.98736	3.88024	4.2117	4.23575	4.12029	4.07908	3.97858	4.04373	5.3171	5.17024	5.06928	5.40304	5.18588	5.24424	5.13289	6.72066	0.123357	0.113301	0.101447	0.108823	0.131963	0.111498	0.113074	0.0779636	0.0682669	0.0574447	0.0640998	0.0866268	0.0665782	0.0680539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.286704	0.262309	-0.796235	1.56201	-1.86427	0.886018	-1.19357	0.0396516	0.0779636	0.0682669	0.0574447	0.0640998	0.0866268	0.0665782	0.0680539	0.1064797	1.503712	0.1462332	0.5235265	0.167231	-0.440202	0.466199	-2.02618	-0.382649	-0.153129	-0.697457	-1.37598
10100	-391.9143	-365.3307	-26.58358	0.589377	0.608931	0.635316	0.61843	0.574305	0.612691	0.609399	1.29518	1.3105	1.31696	1.23406	1.25132	1.30272	1.29381	1.30171	1.30912	1.22284	1.27703	1.27188	1.33628	1.27317	1.26061	1.23271	1.24218	1.29622	1.28694	1.2179	1.29568	1.96	1.86913	1.91149	1.92605	1.94344	1.95315	1.95969	1.84243	1.85893	1.90262	1.91642	1.96143	1.95853	1.88303	1.89442	1.94903	1.90808	1.90647	1.95152	1.87109	1.86598	1.91104	1.91806	1.87174	1.88275	1.94256	1.8441	1.85307	1.89895	1.85975	1.89517	1.89504	1.96036	1.92461	1.87986	2.54918	2.61148	2.48678	2.52667	2.54076	2.60336	2.51761	2.56574	2.575	2.55962	2.59735	2.59572	2.49532	2.50666	2.55592	2.54696	2.49736	2.54669	2.55616	2.48706	2.52942	2.53583	2.47363	2.48542	2.53609	2.522	2.57684	2.57588	2.52504	2.53135	2.5953	2.50674	2.50857	2.56396	2.51276	3.18345	3.21277	3.26601	3.14824	3.19531	3.20383	3.18449	3.18522	3.11674	3.16492	3.17411	3.21896	3.15873	3.21577	3.21962	3.15622	3.20866	3.20737	3.14024	3.14691	3.20516	3.87291	3.82972	3.87146	3.88442	3.80116	3.85891	3.86154	4.55796	0.394921	0.408023	0.425702	0.414387	0.384821	0.410542	0.408336	0.0727513	0.0717492	0.0704678	0.0712789	0.0735527	0.0715617	0.0717258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.690254	-0.895222	-0.676959	-0.991377	-0.19467	-1.59568	0.458133	-0.649418	0.0727513	0.0717492	0.0704678	0.0712789	0.0735527	0.0715617	0.0717258	0.01096633	0.183194	0.3073794	0.6066421	-0.139262	2.2027	-0.507964	-1.2666	0.985485	-2.54612	-1.17716	0.192115
10200	-390.7478	-367.5101	-23.23776	0.593388	0.614954	0.644153	0.625452	0.576831	0.619108	0.61547	1.52432	1.51125	1.48408	1.28619	1.30085	1.41052	1.61862	1.59303	1.54734	1.28151	1.44573	1.37935	1.54634	1.36219	1.42435	1.3001	1.29054	1.4092	1.417	1.28444	1.46279	2.25399	1.97189	2.05562	2.06113	2.35902	2.32199	2.29319	1.95796	1.9702	2.05931	2.15064	2.24958	2.18779	2.01121	2.00709	2.12996	2.20944	2.15185	2.25235	2.00519	1.98134	2.07482	2.05473	1.98188	1.9758	2.11678	1.98377	1.97084	2.06787	1.97546	2.07405	2.02829	2.19327	2.10748	2.05672	2.74925	3.09303	2.67222	2.75019	2.75402	2.95926	2.6954	2.79889	2.78657	2.95417	3.02834	2.96932	2.69684	2.69217	2.8004	2.76304	2.63756	2.74299	2.73084	2.69458	2.78212	2.7585	2.63403	2.63054	2.74131	2.73049	2.86069	2.80999	2.72093	2.69854	2.8563	2.75833	2.7187	2.85146	2.71418	3.50028	3.51805	3.82439	3.43469	3.53696	3.52187	3.43156	3.52934	3.33939	3.44283	3.42974	3.56107	3.39651	3.52989	3.49794	3.48369	3.60804	3.55543	3.41149	3.39039	3.52885	4.34584	4.20824	4.26593	4.40934	4.16476	4.30222	4.26616	5.16221	7.0115	7.26632	7.61135	7.39038	6.81586	7.31541	7.27243	0.0631479	0.0623731	0.0613804	0.062009	0.0637691	0.062228	0.062355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.817263	-0.0996167	-1.29668	1.56805	-0.173293	-0.102763	0.50107	0.525294	0.0631479	0.0623731	0.0613804	0.062009	0.0637691	0.062228	0.062355	0.03112088	0.04128978	0.1374861	0.6124281	0.661941	-1.49721	1.82275	-0.22339	0.475636	-1.2592	1.31694	0.664053
10300	-395.6899	-368.5665	-27.12343	0.688806	0.709173	0.736541	0.71904	0.673087	0.713081	0.709659	1.48143	1.51031	1.53278	1.50903	1.53078	1.54787	1.44187	1.46335	1.49284	1.49139	1.48856	1.5142	1.53423	1.52652	1.47316	1.49589	1.52146	1.53781	1.51846	1.48016	1.50965	2.26223	2.2597	2.28308	2.30523	2.1933	2.22245	2.2444	2.22	2.24166	2.26552	2.24194	2.26654	2.29049	2.26164	2.28551	2.30409	2.20165	2.2251	2.25008	2.24522	2.2486	2.27169	2.29552	2.26143	2.28492	2.30206	2.20811	2.23145	2.25498	2.2448	2.24675	2.27215	2.29074	2.2772	2.23119	3.04405	2.98103	2.97851	3.00411	3.02611	3.02756	3.02374	3.04578	3.06923	2.96097	2.98724	3.01043	2.98342	3.00656	3.02893	3.03332	3.02597	3.04701	3.07024	2.96746	2.99286	3.01596	2.98567	3.00859	3.02999	3.01052	3.0325	3.05699	3.02323	3.0476	3.06546	2.96977	2.99394	3.01623	3.00704	3.78595	3.83072	3.76829	3.76622	3.78998	3.81324	3.83402	3.77504	3.77028	3.79327	3.81636	3.81805	3.81179	3.83175	3.85604	3.75328	3.77694	3.80106	3.77077	3.79481	3.81507	4.61166	4.61723	4.6591	4.59879	4.59609	4.61724	4.64166	5.50744	7.80523	8.03602	8.34614	8.14783	7.62711	8.0803	8.04153	0.0383263	0.0356449	0.0324384	0.0344397	0.0405983	0.0351606	0.0355841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101872	1.90217	0.0764548	-0.091757	-1.01809	2.1969	0.408999	0.915208	0.0383263	0.0356449	0.0324384	0.0344397	0.0405983	0.0351606	0.0355841	0.01947509	0.1958896	0.3680925	0.7067962	0.98951	0.511374	0.161496	-2.08247	-1.8949	-0.185179	1.43084	0.688512
10400	-392.4925	-369.2496	-23.243	0.869451	0.787873	0.693186	0.751909	0.94015	0.773369	0.786049	1.86565	1.74395	1.63107	1.66811	1.58189	1.54054	2.10204	1.99066	1.84845	1.7468	1.79816	1.65954	1.65388	1.60543	1.86587	1.7182	1.61581	1.58034	1.65633	1.78955	1.71152	2.61672	2.50459	2.44561	2.35338	2.97365	2.83698	2.7233	2.67315	2.58531	2.52977	2.64664	2.59671	2.46155	2.51305	2.41437	2.38136	2.86147	2.72905	2.67996	2.59074	2.55155	2.49887	2.38986	2.5087	2.40881	2.3876	2.73085	2.62644	2.57603	2.58616	2.59477	2.46914	2.46292	2.47812	2.66505	3.28742	3.72848	3.52876	3.46567	3.37235	3.44883	3.34852	3.30246	3.19852	3.7362	3.67005	3.53691	3.52712	3.42811	3.38506	3.33705	3.3252	3.28072	3.17696	3.58403	3.52704	3.4159	3.50054	3.40235	3.36129	3.41226	3.38315	3.25458	3.3629	3.25237	3.2418	3.60784	3.48627	3.45879	3.44007	4.34556	4.16176	4.57927	4.39885	4.3517	4.24597	4.11984	4.40498	4.35083	4.30482	4.20043	4.23045	4.19338	4.16698	4.05035	4.4715	4.43828	4.30854	4.38079	4.27108	4.24791	5.27159	5.19618	5.03887	5.35338	5.26404	5.24013	5.12078	6.19618	1.12724	1.02147	0.898713	0.974847	1.2189	1.00267	1.01911	0.015588	0.0165906	0.0179904	0.0170883	0.0148361	0.0167868	0.0166149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.790006	1.35959	-0.523595	0.267612	0.874946	0.113002	-1.38293	1.17151	0.015588	0.0165906	0.0179904	0.0170883	0.0148361	0.0167868	0.0166149	0.02115539	0.4526521	0.1835632	0.7968798	0.265371	-0.730484	-1.69202	-0.171576	-1.04183	-1.42745	0.681766	-0.453474
10500	-394.9513	-366.5489	-28.4024	0.538518	0.477622	0.408656	0.451201	0.592286	0.466934	0.476276	1.8956	1.62612	1.36282	1.04386	0.973383	1.06484	2.78341	2.42286	1.9331	1.11602	1.51403	1.16133	1.59679	1.06617	1.5489	1.1084	0.997995	1.11318	1.23379	1.16385	1.43252	2.39659	1.58518	1.6487	1.55813	3.45896	3.00873	2.69795	1.7349	1.66066	1.74101	2.13099	2.35265	1.95555	1.65981	1.55487	1.69503	2.61357	2.23307	2.48629	1.73592	1.64897	1.74283	1.59419	1.618	1.50467	1.69771	1.83292	1.70804	1.81415	1.69221	1.88857	1.64767	1.97222	1.7959	1.93913	2.19597	3.8409	2.31382	2.38238	2.28808	2.93065	2.19622	2.31151	2.18093	3.32487	3.49396	3.07133	2.38246	2.27526	2.40839	2.28248	2.11018	2.2041	2.0684	2.41392	2.52036	2.35282	2.2855	2.17801	2.29022	2.32594	2.56263	2.29061	2.26468	2.10922	2.37023	2.60427	2.38435	2.63109	2.34371	3.00271	2.88165	4.27798	2.98672	3.1167	2.97942	2.71874	3.13924	2.83362	2.93325	2.7972	3.05059	2.7572	2.93459	2.74319	3.16068	3.39964	3.12084	2.98061	2.82996	3.02919	3.80585	3.53708	3.47648	4.04526	3.56546	3.76127	3.56343	4.45321	1.05156	0.932652	0.797983	0.881061	1.15656	0.911782	0.930023	0.0761411	0.0766509	0.0773188	0.0768939	0.0757366	0.0767474	0.076663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.47392	-0.927709	-0.537225	1.52017	0.0936838	-1.2031	-1.68436	-0.258483	0.0761411	0.0766509	0.0773188	0.0768939	0.0757366	0.0767474	0.076663	0.03875091	1.732839	0.1780624	0.4842773	0.431417	2.07155	-2.27368	0.116979	0.295264	-1.23825	-0.765647	0.818989
10600	-392.805	-365.9318	-26.87322	0.631899	0.57658	0.511866	0.552067	0.679487	0.566703	0.575339	1.64141	1.53406	1.42728	1.3259	1.2599	1.3057	1.86935	1.771	1.63501	1.39131	1.54638	1.39041	1.4785	1.33098	1.58912	1.38393	1.28267	1.3396	1.41132	1.43296	1.48436	2.29701	2.03633	2.03862	1.96126	2.63471	2.50762	2.4027	2.17595	2.10669	2.11355	2.26979	2.2779	2.13417	2.06828	1.9763	2.03294	2.47736	2.33917	2.34635	2.12946	2.08485	2.09792	1.9889	2.04155	1.94874	2.02694	2.24463	2.14341	2.15907	2.10278	2.18013	2.04215	2.13835	2.10167	2.22711	2.76126	3.31023	2.92872	2.91772	2.83858	3.0164	2.77669	2.80319	2.70338	3.25422	3.23183	3.0947	2.93442	2.84278	2.87312	2.81251	2.71054	2.7441	2.64571	2.99024	2.98857	2.87858	2.86228	2.77292	2.81129	2.8571	2.90807	2.76886	2.80327	2.69109	2.78393	3.04185	2.91288	2.96559	2.86278	3.73147	3.57375	4.09002	3.73118	3.75066	3.64812	3.4753	3.79773	3.61743	3.64391	3.5444	3.65979	3.51618	3.5804	3.45913	3.82478	3.86338	3.72356	3.68933	3.57862	3.64702	4.66841	4.50829	4.40453	4.77446	4.53629	4.60165	4.47517	5.63918	0.733016	0.668845	0.593775	0.64041	0.788219	0.657387	0.667406	0.0375621	0.0436149	0.0529606	0.046817	0.0333661	0.0448613	0.0437684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.589655	2.01504	-0.0236553	0.530677	2.09703	1.34126	-1.28591	-1.868	0.0375621	0.0436149	0.0529606	0.046817	0.0333661	0.0448613	0.0437684	0.05451735	0.3473158	0.2921423	0.5827002	1.02186	-0.331891	-1.38401	-0.178247	-1.51294	-0.464019	-0.0504053	-0.385829
